"","workerid","rt","statements","weight","pronoun","question","profession","correctResponse","response","slide_number_in_experiment","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.time_in_minutes","Answer.catch_trials"
"1314",39,6684,"[u'The singer spent hours every week watching television.', u' would watch even more if it were possible.']",6.13,"He","Did the singer like watching television?","singer","Yes","[6651, 384, 2176, 1408, u'Yes']",30,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1315",39,5216,"[u'The cheerleader arrived early for the game.', u' was amazed to see how many people were there.']",10.77,"She","Did the cheerleader arrive late for the game?","cheerleader","No","[3984, 327, 1111, 1247, u'No']",31,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1316",39,5043,"[u'The electrician examined the light fixing.', u' needed a special attachment to fix it.']",2.2,"She","Was the electrician mending a stereo?","electrician","No","[3696, 239, 1432, 1384, u'No']",32,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1317",39,11206,"[u'The fortune teller traveled with the carnival.', u' had been born into the carnival life and never wanted to leave it.']",9.47,"He","Had the fortune teller joined the circus as a teenager?","fortune teller","No","[3424, 216, 216, 3212, u'Yes']",33,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1318",39,10509,"[u'The football player spent hours in the whirlpool each day.', u' had injured an ankle, and the whirlpool eased the pain.']",1.57,"He","Had the football player injured an ankle?","football player","Yes","[10861, 456, 3473, 1448, u'Yes']",34,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1319",39,8930,"[u'The dental assistant made several recommendations.', u' stressed the importance of avoiding sugary snacks.']",9.63,"He","Did the dental assistant encourage avoiding sugary snacks?","dental assistant","Yes","[6648, 376, 1295, 3416, u'Yes']",35,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1320",39,8494,"[u'The pilot announced the time and the weather.', u' indicated that the plane would be landing a little ahead of schedule.']",2.07,"She","Was the plane going to arrive late?","pilot","No","[8776, 576, 1384, 2288, u'No']",36,"English",1,"Male",34,"No","No","Yes","Yes",2,"Mac",800,1280,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3M1CVSFP617EJ7S1ALTPWZSO63PQAF",3,"Approved","Thu May 18 17:28:15 PDT 2017","Thu May 18 17:17:48 PDT 2017","Thu May 18 17:23:15 PDT 2017","Thu May 18 17:28:55 PDT 2017",NA,NA,NA,NA,"undefined",5.36323333333333,"[]"
"1321",40,15773,"[u'The novelist went to a coffee shop to write.', u' procrastinated for an hour before writing half a chapter.']",NA,"He","Did the novelist complete a whole chapter?","novelist","No","[u'Yes']",3,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1322",40,14406,"[u'The news anchor delivered the homicide report.', u' felt perturbed by the tragic nature of the news she was reading.']",NA,"She","Did the news anchor feel disturbed by the homicide report?","news anchor","yes","[u'Yes']",4,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1323",40,9130,"[u'The opera singer belted a high C.', u' was heartened when the audience rose to their feet.']",NA,"She","Did the opera singer belt a high F?","opera singer","No","[u'No']",5,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1324",40,21301,"[u'The midwife read the newspaper everyday.', u' tried to keep informed about national and world news.']",10.27,"She","Did the midwife read the newspaper only once a week?","midwife","No","[38980, 747, 4099, 2285, 4654, u'No']",7,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1325",40,14989,"[u'The football player spent hours in the whirlpool each day.', u' had injured an ankle, and the whirlpool eased the pain.']",1.57,"She","Had the football player injured an ankle?","football player","Yes","[8632, 921, 2839, 2938, u'Yes']",8,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1326",40,8633,"[u'The farmer was worried about the next harvest.', u' was concerned there wouldn&quotechart be enough rain.']",2.27,"She","Was the farmer concerned there wouldn&quotechart be enough rain?","farmer","Yes","[10277, 601, 1714, 2083, u'Yes']",9,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1327",40,11128,"[u'The paratrooper was very moody and hard to get along with.', u' seemed to be liked by no one in the squad.']",1.24,"He","Did anyone in the squad like the paratrooper?","paratrooper","No","[6516, 600, 3309, 2289, u'No']",10,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1328",40,11056,"[u'The nurse examined the medication carefully.', u' then wrote something on the chart and left.']",9.07,"He","Was the nurse examining medication?","nurse","Yes","[8220, 553, 1684, 1730, u'Yes']",11,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1329",40,10893,"[u'The butcher seemed a little distracted.', u' said that there were several family members who were in the hospital.']",1.77,"She","Was the butcher happy?","butcher","No","[9482, 1198, 1447, 2499, u'No']",12,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1330",40,12525,"[u'The taxi driver took the twenty dollar bill.', u' immediately thought it might be counterfeit.']",2.5,"He","Was the taxi driver handed a five dollar bill?","taxi driver","No","[7815, 611, 1374, 1831, u'No']",13,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1331",40,9090,"[u'The fortune teller traveled with the carnival.', u' had been born into the carnival life and never wanted to leave it.']",9.47,"She","Had the fortune teller joined the circus as a teenager?","fortune teller","No","[9753, 446, 431, 2822, u'No']",14,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1332",40,9169,"[u'The cleaner read the instriuctions on the bottle very carefully.', u' then began to mix the cleaning solution.']",9.17,"She","Was the cleaner mixing a cleaning solution?","cleaner","Yes","[7701, 516, 2320, 1830, u'Yes']",15,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1333",40,9597,"[u'The baby sitter found out about the practical joke.', u' remained calm for several minutes, but then started to yell at everyone.']",9.33,"He","Did the baby sitter react poorly to the practical joke?","baby sitter","Yes","[5749, 253, 2562, 2668, u'Yes']",16,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1334",40,8784,"[u'The housekeeper always showed up late for work.', u' was threatened with termination if this behavior continued.']",9.97,"He","Did the housekeeper always show up for work on time?","housekeeper","No","[7021, 347, 1914, 1984, u'No']",17,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1335",40,9344,"[u'The dental assistant made several recommendations.', u' stressed the importance of avoiding sugary snacks.']",9.63,"She","Did the dental assistant encourage avoiding sugary snacks?","dental assistant","Yes","[6322, 221, 2309, 1915, u'Yes']",18,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1336",40,9101,"[u'The interpreter checked the documents carefully for typos.', u' signed them and put them in the outgoing mail.']",6.53,"He","Did the interpreter put the documents in the trash?","interpreter","No","[6900, 231, 2336, 1847, u'No']",19,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1337",40,6879,"[u'The undertaker went outside to smoke.', u' finished smoking two cigarettes before returning inside.']",1.97,"He","Did the undertaker smoke three cigarettes?","undertaker","No","[6417, 200, 1530, 1600, u'No']",20,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1338",40,6782,"[u'The carpenter walked to the grocery store.', u' didn&quotechart make eye contact with anyone passing by.']",2.47,"She","Did the carpenter make eye contact with passersby?","carpenter","No","[5074, 195, 1499, 1716, u'No']",21,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
"1339",40,11111,"[u'The singer spent hours every week watching television.', u' would watch even more if it were possible.']",6.13,"She","Did the singer like watching television?","singer","Yes","[5164, 221, 6515, 1421, u'Yes']",22,"English",0,"Male",57,"no","","Yes","1.00",4,"Windows",768,1366,"Chrome","3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:12:09 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:12:09 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR13Q22EQLBFRG1CR7CMR6UM","3ZQIG0FLQFI3VSRLXPJRKBONFE8WVR",4,"Approved","Thu May 18 17:32:33 PDT 2017","Thu May 18 17:20:13 PDT 2017","Thu May 18 17:27:33 PDT 2017","Thu May 18 17:32:55 PDT 2017",NA,NA,NA,NA,"undefined",7.20918333333333,"[]"
